text,label,stance
RT @user 'BAD BITCH' is not a compliment #SemST,2,feminist
@user you should be nice to me anyways #NicerInternet #SemST,0,feminist
"One time I said girls don't like being called sluts to a guy and he said ""you can't speak for everyone #SemST",2,feminist
@user  Misogynist Patriarchy rapist neckbeard Harasser evil mansplain manspread woman hater born a rapist Etc Etc Etc #SemST,2,feminist
I nailed another black feminist. I banged her so hard that she shit. My wife ended up cleaning up the shit too. #BaltimoreRiots #SemST,1,feminist
"@user ya but you said it ""sexily"" #yoga #sjw #vegan #SemST",1,feminist
Watching #missrepresentation .. We must change our world. #womenrule #change #beauty #SemST,2,feminist
I wonder what would happen if riots started breaking out across the globe because of how poorly women are treated by some men. #SemST,2,feminist
This just in: Pop culture still hates women. #SemST,2,feminist
I NEED FEMINISM BECAUSE- A man in a room full of women is ecstatic. A woman in a room full of men is terrified. #SemST,2,feminist
It's frustrating & awful that the only voices getting access to a wider audience are the voices of hate. #ConfederateFlag #race #SemST,0,feminist
usa is only good at futbol if women are playing #SemST,1,feminist
"After a gr8 day for US equality, I think of the girls who pose with @user setting female equality back 40yr #gaymarriage #SemST",2,feminist
"@user Have you ever thought that maybe ""blue jeans"" hates you? Not everyone in the world is made for each other. #SemST",0,feminist
"@user @user categorizing homelessness as a ""job"". #SemST",0,feminist
#WhoIsBurningBlackChurches is the latest racist hate mob tag. No surprise it's all #BlackLivesMatter people. #SJWLogic #SemST,0,feminist
No. Feminists are not ugly. The fact that there isn't equal rights for both men and women is. #FeministsAreBeautiful #SemST,2,feminist
to all the girls who ' always wear their invisible crown '  I 'always carry a gun '  #Lionesses #SemST,1,feminist
"If you want to empower women, you need to disempower the warlords! Zahara Langhi from Libya #WILPF100 #wsw2015 #ikff #peace #war #SemST",2,feminist
#Weneedfeminism because Twitter has its very own misogynist harassment machine. #YesAllWomen #HeForShe #Feminist #SemST,1,feminist
There is nothing more inspiring that the drums at the beginning of #RunTheWorldGirls by @user It feels like the rise of #SemST,1,feminist
pls don't h8 me my last tweet was OBVIOUSLY a joke #luv #rightsforall #SemST,0,feminist
"Time to go hashtag crazy, then... #Folklore #UKTourism #Britain #Storytelling #Myth #Legend #Equality #Multicultural #Folk #SemST",0,feminist
Saying #AllLivesMatter instead of #BlackLivesMatter is like saying equal rights for all instead of #SemST,0,feminist
"And people wonder why #feminists aren't taken seriously...  At least give me 1 every time I hear this, I'd be rich!  #SemST",1,feminist
now let's raise the pay for females and make it equal to what men get payed #EAQUALITY #SemST,2,feminist
Don't you just love how feminists are more focused on bondage books being romanticized than they are genital mutilation #SemST,1,feminist
@user the trigger levels are over 9000 #SemST,0,feminist
"If you're a feminist AND you hate men, please kill yourself. #SemST",1,feminist
The best way to spot religions is to see how often they get offended by ideas & crticism. Feminism ranks very high. #SemST,1,feminist
"IF FEMINISTS WERE HONEST  ""I don't want to learn skills, I want others to work under my name.""  #GamerGate #SemST",1,feminist
#sex male caste general religion Hindu. None of these were in my hand!!! Gurrr  #feminazis pseudo #SemST,1,feminist
Getting haircut b/c I have a job interview. Because being male and having shoulder length hair is 'unprofessional' #SemST,1,feminist
Why should woman stick together?  I don't like half of you cunts. #SemST,1,feminist
RT @user Wonder what it'd be like to wear a dress and NOT be sexually harassed for it.  #YesAllWomen #SemST,2,feminist
Feminists are not ugly lol they do make me laugh though. They are the most hypocritical people on the planet #SemST,1,feminist
"Modern marriage is like a modern car, shinny, disposable and not made to last.   #GamerGate #SemST",1,feminist
"DEAR FEMINISTS  The problem with abortion is not "" too many rapes"" it is too much fucking WITHOUT condoms   #GamerGate #SemST",1,feminist
Contrary to stereotype I see feminists all over social media championing causes that benefit men. #YesAllWomen #HeForShe #SemST,2,feminist
Or maybe I'm just cross because I'm hungry... hmmmm #SemST,0,feminist
All mascots in women's world Semi-final are girls?... #Equalityforall #SemST,1,feminist
"Extinction of insects,dangerous herbs,gigolo services,religious fanaticism,fake BEERcans-Y Malaysia Radio&media FAIL2discuss? #SemST",0,feminist
Reading a mag that has endless pages about how to look on holiday but holidays are the time not to give a fuck. That's the point! #SemST,0,feminist
DateOffCampus: Now part of the regular lineup  #SpankAFeminist #feminazi #MRA #Fak... #SemST,1,feminist
DEAR ANTI-PORN FEMINISTS   If you've never eaten popcorn while watching porn you are missing out in life... #GamerGate #SemST,1,feminist
"IF FEMINISTS WERE HONEST   ""I know men don't have the right kind of thoughts.""   #GamerGate #SemST",1,feminist
Downvoting my youtube videos is hateful and sexist! #gamergate #femfreq #radicalbytes #videogame #gaming #SemST,2,feminist
@user is this list for real? Please god it better be a joke. No man or woman should ever pay attention to this shit. #pissed #SemST,0,feminist
I met my first radical feminist today. Holy shit. Amazing how much can go wrong in a brain #wtf #SemST,1,feminist
"What about how in the world of weed, the male plants are mostly deemed useless as they only produce seeds & don't flower #SemST",1,feminist
Here we are fighting for equality when @user decide to only allow ladies heat breaks. Do men not get hot too? #SemST,1,feminist
@user I'm just stating the facts #SemST,0,feminist
@user a lot of people get indoctrinated in a movement by reading comments and articles. For example #meinkamp. #equality #SemST,0,feminist
"@user @user @user as I said, most friends I made of sex appeal to me, but I do what I must, FOR #SemST",0,feminist
"I am #NotAFeminist b/c human rights are for all humans, not just half of them.   #antifeminism #antifeminist #SemST",1,feminist
DEAR FEMINISTS  The evidence of your closeted hate is your refusal to address man-hate in feminism.   #GamerGate #SemST,1,feminist
I am a feminist.I've been a female for a long time now.It'd be stupid not to be on my own side-Maya Angelou-#feminist #humanist #SemST,2,feminist
"These SJWs are so homogenous and blur together so well it's like dealing with one giant,rainbow-headed monster. #GamerGate #SemST",1,feminist
"@user Are you using women as sex objects to sell your sexist hate movement, yes you are. #SemST",1,feminist
Multiple abortions is one of the few mistakes in life where you are not expected to learn.   Welcome to feminism.  #SemST,1,feminist
Patriarchy Theory - designed to project the prejudice and insecurity of feminists onto men #SemST,1,feminist
"*watching house of cards with my dad* ""I could be First Lady."" ""Why not president?"" ""YEAH DAD! Next woman president right here!""  #SemST",2,feminist
"If women do it, it cannot be immoral or evil. Right?  Welcome to feminism defending pedophilia promoter #LenaDunham  #SemST",1,feminist
OH NO EQUALITY FOR ALL WHAT SHALL WE DO ?!?!? STOP FEMINIST ASAP #SemST,1,feminist
"@user you realise that you have just painted ""all"" men with the same brush. So ""wilfully ignorant"" could describe you! #fail #SemST",1,feminist
"What do feminists want: All humans, male and female, should have equal political, economic and social rights. Equality. #SemST",2,feminist
"I HOPE YOU GET RAPED is apparently how misogynists say ""How dare you not bend to my will?""  #YesAllWomen #SemST",2,feminist
Just watched Mad Max: Fury Road.  Amazing! Everything! And as a woman watching this film... Amazed. #MadMaxFuryRoad #SemST,0,feminist
Pushing misinformation about #wagegap is the new anti vaccination. #SemST,1,feminist
@user Also a policy on removing feminists. In their entirety. Thanks for your help with this #VoteUKIP #SemST,1,feminist
@user Even though we all know which gender is superior. =) #SemST,2,feminist
I wish Laura croft would undress more so I could Bitch about it. #FemFreq #SemST,1,feminist
"If you claim nor to be a feminist, you either don't understand what feminism is, or you are a huge societal problem. #SemST",2,feminist
"IF FEMINISTS WERE HONEST   ""Tell me the truth but make sure you agree with me.""  #GamerGate #SemST",1,feminist
"It's hard being a woman, constantly annoyed by things that don't really matter on the grand scheme of things. Wish I was a man #SemST",1,feminist
"What do you say to a woman with two black eyes?  Nothing, she's already been told twice.   #SemST",1,feminist
"Thanks for all the laughs tonight, @user And the social commentary wasn't bad either ;) #equalpay #girlyoudontneedmakeup #SemST",2,feminist
RT @user My dream in life is to fuck a Canadian slut in her eye-socket.  #YesAllWomen #ThisFuckingGuy #SemST,0,feminist
Feminists are so stupid they think they're the only ones who can have freedom of speech Lmaooo #SemST,1,feminist
If feminists are ugly then what are the people calling them ugly must be vile #SemST,2,feminist
Courting patriarchal approval condemns your sisters to abuse about their physical appearance #patriarchyisugly #SemST,2,feminist
@user  Why is it called HIStory and not HERstory ?!   #SemST,2,feminist
You know you're in a patriarchy when women are the ones who are blamed for prostitution #whatisjustice #inequality #SemST,2,feminist
men suck. women suck. everybody sucks #SemST,1,feminist
DEAR FEMINISTS  Start asking for accountability from man-haters instead of shielding them for convenient concealment.  #SemST,1,feminist
Wow @user  you are beautiful even make up free! #girlpower #SemST,2,feminist
"Why are we all afraid to say the f-word? By f-word, I mean, feminist. It's not a bad word, people! #SemST",1,feminist
