text,label
Just think this hate America filled man was our VP!!!!??? Dems HATE AMERICA! Do you see it yet?   WALK no #RUNAway from Dems & join Patriots who LOVE TO LIVE IN AMERICA!   #MAGA,0
@user How? Because they’ve been brainwashed by Obama and the media and they’re full of hate for conservatives.,1
@user A resounding NO! 🇺🇸 #MAGA,1
@user Because she is in Labour Friends of Israel ?,0
-- @user in the sitting room making herself a drink. Her shoulders are raised indicating how tense she is. I walk over to her and start to make myself a drink as well. ] You know you made things more --,0
@user For all those conservatives that were so troubled to explain things about cigar's... How outraged are they about our current president?,0
@user Lol he is literally incapable of this.,0
@user California? How? Gun control laws should of prevented this,1
@user Any time liberals think their going to get a win they tune into their head cheerleader. Then they realize the latest bombshell is once again nothing and go back to their miserable existence eating chunky monkey (not racist) and watching Netflix,1
#party #partylite #Conservatives 1 book 150 subj insight site:My favorite #mythicalcreature? The honest politician,0
@user Update: Feinstein's Anonymous BS letter has FAILED too. She is not Spartacus either.,0
@user i think its because he is remaining this pure sweet thing,0
@user True point.  Gun control is total bullshit.,1
. . . And we wonder why conservatives who work for Twitter fear saying so . .,0
@user @user He is truly adorable. Happy Birthday baby boy😘,0
@user I know she is very good friends with Siobhan and the two CLP's help each other a lot I imagine. It would seem she has upset a lot of people in her constituency?,0
Soooooounds like an AWESOME plan !!!  Next he’s gonna be pulling money from Medi-care & Pensions to pay for all the Golf Cart Rentals for his @user detail that watches him struggle to stay on the fairways on all the Golf Weekends he swore “he’d NEVER have time for” #MAGA,1
@user @user 3 years mate!!!,0
@user Everything he just said. Is exactly why we need gun control. It’s about saving lives. Nothing else matters just saving lives. Some people get bent out of shape over the second amendment. It’s my right. Crying! Put your feelings away coward! put your guns away coward. Gun=Coward,1
@user We have nothing to lose in dumping rump asap. He is a menace.,1
@user @user Feinstein wanted to delay until after the midterms.  Hopefully the RED wave will wash her into the Atlantic. #MAGA,1
"@user I love how the anti-gun-control folks are simultaneously you can't blame the guns when people die"""" but also """"you can't blame the cops when guns just go off"""".""""",0
@user @user @user She is laughing the most.,0
@user If I’m not mistaken they were the only affiliate to not be resigned to the Pirates system,0
@user @user @user Of course Swalwell and pencil neck will probably go into hiding like all liberals do when their BUSTED....  Melt down liberal left...love watching it,0
"@user @user @user @user The Republicans have no sign of having a plan for any of that. And Fuck Trump"""", considering his failure, is a legitimate platform. It's better than the Republican sure-tragedy alternative.""""",1
@user @user Yes mothers now this is what the deranged left will make you do to your little boys! Are we really going to let this happen? Pure EVIL! #VoteDemsOut #MAGA #2020 #ConfirmJudgeKavanaugh @user,1
"@user @user And I'm sure she's for common sense gun control"""" as long as she has gun toting bodyguards.""""",0
@user @user I think @user is corrupt a back biter and a snake,0
@user It’s funny how you idiot liberals seem to forget when other presidents do the same shit. Haha.,1
@user @user Two words I thought I would never hear together #ticats and cornhole,0
Buying this today best of luck on your new book!  @user #MAGA,0
@user @user As I’m sure he is advising everyone must evacuate 🙄,0
@user @user Somebody do something!!! This show sucks anymore!! The set designers are good though! #firemalyoung,1
@user Are @user and @user all over this?   Gun control Utopia Chicago needs them right about now.   #JustDoIt #UsOpen #Serena #MAGA,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user I got u all #MAGA #clearflynnNow,0
@user Certainly does,0
@user Lowest unemployment rate ever recorded for Hispanic Asian & African Americans more jobs  highest wage growth since the 1950s highest American employment ever in America history Lower taxes more educational opportunities. wecall that #winning #MAGA  #QAnon,0
@user @user My sister is in G’ville. Says she is going to text you,0
@user How do you get to know that she is  having period too.,0
@user Be careful Mr Tepper! Be very careful!!!!,0
@user @user Guy if you can't explain yourself after a day that's a good indication youre talking shit,1
"an already-debunked viral hoax"""" Tell me who decides if a meme has been debunked?? A potentially biased human has to thats who.  #facebook #rosetta #memes #qanon #maga",1
@user Google go to hell!,1
@user @user Sorry for the Democratic party is the party of hate they formed the KKK and antifa. The GOP it's finally got back in the office and the economy is booming and people have jobs wow overlook this. You liberal people are the most trashy ignorant things on this planet.,1
just saw a group of freshmen wearing maga bucket hats 🤢🤢🤢🤢🤢🤢🤢 i hate this school,1
.. this woman has nothing but play tennis and yet she is constantly being disrespectful it’s insane. the whole all owes her an apology atp,1
@user @user @user Lol #liberalfool just MAGA,0
@user I hope you are right,0
@user Trust me it aint ok to hit 16 - 21 year olds if you are 25 - 30 (in my opinion). But where were her parents???,0
@user @user @user @user @user @user @user @user @user YES!!! Among my favorite stories! #Darkseid comes back and shows how a perennial evil he is in the universe! The Daxamite menace might be among the most terrible menaces ever read by me!,0
@user Haha true. She is sad but doesn’t need the validation so just let her and her followers keep spreading the hate they have for truth.,0
@user Put me down for disagree. This never happened. This is akin to the violence of antifa. She appropriating the MeToo movement for the purpose of damaging a person.,0
@user @user @user @user Obama will be remembered as the man that destroy libya. Imagine if mi6 or cia give blm or antifa guns and wages war vs trump. Then they control the msm and say trump use chemical weapon to legalize their coup. The blood is on obama hand.,1
@user @user Why do you think liberals hate guns?  Bc we don’t think military weapons should be in civilian life? Please.,0
I’m not going to no function with niggas that wear MAGA hats 🤢,0
@user @user @user Today I am happy for you as you succeed in your work. The award you are rewarded is for you effortless trying. I wish many more awards in your life. It is the beginning of journey and lots of things are yet to achieve. Congratulation for winning this award dear @user,0
@user I’m expecting a video from @user,0
@user @user He is a pedophile and a criminal! He deserves to be fired!!!!,1
"@user Only conjecture but with so high undecided it could be some fear the militant parts of the left like ANTIFA who promise to punish those who do not vote in the approved manner. There was s report that voter rolls were being reviewed for GOP to be visited """"""""",0
